NAMES	DESCRIPTION	f65571bf-793a-43d5-93aa-c85bac4dca56.htseq.counts	0b3957f2-b010-44ef-8376-455427a5e158.htseq.counts	01ddf9de-8532-4a68-af48-fec5bed7e78d.htseq.counts	254023bc-c2bd-4d26-8f62-b18e2906037d.htseq.counts	4a7fa98b-c6cb-48a9-909e-41a7efde10b2.htseq.counts	14aa3bdb-5c34-4fb4-91b8-876faf41674d.htseq.counts	cb26f33d-b1b7-411a-9f21-7e3ea98694d9.htseq.counts	9a2b0bc5-8882-4aba-ac8a-51b1484b66ea.htseq.counts	fd700b77-843b-49a6-800d-545b5f2bab90.htseq.counts	f10cc48c-4566-41fd-8dbf-66393ee09d70.htseq.counts
LCOR		924.0230867	691.0116107	601.1002711	228.9805029	1057.673001	702.7364925	1165.677023	778.1377166	1118.857575	837.2214654
SUPT5H		11813.94962	7051.138885	6505.799075	17352.8452	8151.402159	7346.281964	8395.838148	12952.48867	10321.00081	19662.61252
XPNPEP3		1487.14501	1076.180072	1074.635854	1175.190941	1178.677963	773.2339432	614.4500916	655.037408	797.1724833	810.734404
ZNF107		1005.298416	312.894288	684.2105979	162.345965	705.862278	439.7698114	334.8851785	334.257772	455.9913254	624.1733621
SFTA2		0	1.762784721	2.899197449	2.423074105	0	1.119007154	0.987861884	0	657.4506758	0
PPIA		27827.12458	13341.63616	6756.096455	17885.9215	16399.16012	14930.91245	15391.87601	9382.579719	21173.81097	21304.81033
ZNF471		41.60522799	53.764934	1131.653404	104.1921865	714.0786643	748.6157858	140.2763875	538.2268963	245.8670567	527.4380071
ZNF836		684.0673532	215.059736	199.0782248	156.2882798	267.406027	325.6310817	223.2567857	213.8530907	217.7060722	439.9155431
ZNF493		693.7429876	169.2273332	1175.141366	193.8459284	82.16386305	655.738192	283.5163606	560.6904563	275.1111559	544.7121777
LINC00523		0	0	0	0	45.56359678	0	0	10.78250877	0	8.061279585
GTF2IRD2		129.6535012	113.6996145	573.0746957	203.5382248	232.2996492	364.7963321	104.7133597	221.9399723	70.40246116	74.854739
GRM7		0.967563442	1.762784721	1.932798299	0	1295.948204	5.595035768	1.975723767	25.15918714	15.16360702	204.9868237
SUPT3H		499.2627359	225.6364443	218.4062078	299.2496519	289.8143533	650.1431563	516.6517651	492.401234	747.3492031	932.8052091
BECN2		0	0	0	0	58.26164834	0	0	1.797084796	0	6.909668216
NIF3L1		664.7160844	1311.511833	1295.94126	1356.921499	1660.456978	1089.912968	1084.672348	981.2082985	1236.917087	2188.061602
ATP2A1		105.4644151	39.66265623	138.1950784	112.6729459	286.0796323	34.68922176	76.06536503	94.34695178	114.8101674	169.2868713
IARS1		11402.73516	9018.406634	4211.567494	7784.125561	3822.860464	3641.249278	6330.21895	7373.438917	12320.4307	5428.695995
MFSD14C		181.901927	96.07176731	76.34553282	121.1537052	109.8007988	160.018023	126.4463211	177.9113948	132.140004	118.615971
POM121		1594.544552	1680.815232	2692.388031	1007.998828	2873.494374	1069.770839	1879.901164	2257.138503	1281.324793	1368.114307
ZBTB44		2031.883227	2437.049877	2591.882519	763.268343	1475.961758	4888.942254	2853.932982	2681.250515	1441.625782	3856.746476
GIMAP5		44.50791831	115.4623992	57.98394898	42.40379683	15.6858284	87.28255798	197.5723767	54.81108627	212.2904983	65.64184805
STK31		2.902690325	5.288354164	198.1118257	4.846148209	120.2580177	20.14212877	4.939309418	57.50671346	556.7210006	105.948246
CGB7		0.967563442	7.051138885	60.88314643	24.23074105	38.09415469	8.952057229	1.975723767	28.75335673	45.49082106	5.758056846
NLGN3		36.76741078	2091.544072	18.36158384	432.5187277	1082.32216	3073.912651	3321.191652	242.6064474	103.9790196	711.6958262
ZKSCAN7		300.9122303	146.3111319	642.6554345	121.1537052	124.739683	254.0146239	290.4313938	653.2403232	73.65180553	576.957296
CD55		1284.92425	3107.789464	2512.637789	2871.342814	2477.613943	1106.698075	4833.608196	2233.776401	3395.564858	823.402129
CPNE4		19.35126883	5.288354164	3.865596598	1.211537052	57.51470414	13.42808584	5.927171301	26.05772954	62.82065765	24.18383875
ZNF565		261.2421292	228.2806214	132.3966835	208.384373	135.9438461	218.206395	191.6452054	240.8093626	88.81541255	916.6826499
NTNG2		71.59969468	368.4220067	716.1017699	2332.208826	1775.486386	86.16355083	275.6134655	423.2134694	139.7218075	85.21924132
ELAVL3		0.967563442	7.932531246	548.914717	6.057685262	59.00859255	2.238014307	1.975723767	24.26064474	1.083114787	156.6191462
WDR5		4661.720662	2348.029249	1951.159883	5056.955656	2854.820769	2436.078573	2206.883448	3942.804042	7965.226145	2733.925391
LONP1		16079.93684	11408.74272	7783.378751	8646.739942	7122.113038	4879.990197	5251.473773	5966.321522	14991.39177	8690.059392
C9orf163		9.675634416	5.288354164	10.63039065	13.32690758	5.228609467	12.30907869	12.84220449	20.66647515	21.66229574	6.909668216
TRRAP		3393.24499	4360.248008	7352.36473	8400.797921	8241.782408	3188.051381	4670.610985	6392.230618	4168.908816	4119.313868
NUDT11		470.2358326	106.6484756	953.8359607	132.0575387	1788.184438	134.2808584	105.7012215	1183.380338	580.5495259	1409.572316
SRGAP2B		409.2793358	770.3369232	258.0285729	69.05761198	416.0479247	238.3485237	966.1289221	292.0262793	139.7218075	242.9899989
FUT4		792.4344587	476.8332671	525.7211374	660.2876935	354.0515553	577.4076913	695.454766	584.951101	581.6326407	1550.068903
ASB13		1609.058003	928.9875481	1530.776253	1199.421682	1035.264674	1781.459389	1217.045841	699.9645279	658.5337906	2843.328471
SLC35F1		10.64319786	5857.733629	9.663991496	2165.016713	78.429142	4509.598829	1788.030009	56.60817107	11.91426266	126.6772506
ZNF34		626.9811101	444.2217498	505.4267553	569.4224146	854.5041757	563.9796054	415.889853	484.3143525	223.1216462	497.4961115
ZNF781		18.38370539	22.91620138	150.7582673	13.32690758	8.216386305	320.0360459	41.49019911	293.8233641	80.15049425	352.393079
ZNF140		892.0934931	404.5590935	654.2522243	289.5573555	752.9197632	622.1679774	556.1662404	793.4129373	637.9546096	1809.181461
INCA1		123.8481205	87.2578437	243.5325857	187.7882431	159.8460608	311.0839887	206.4631337	221.0414299	70.40246116	118.615971
ZNF774		175.1289829	115.4623992	310.214127	62.99992672	284.5857438	136.5188727	67.17460808	136.5784445	86.64918297	127.828862
PTPN1		4336.619345	6478.233851	2207.255658	5656.666497	2928.768246	3777.768151	4682.465328	2223.892435	4334.625378	7163.022717
EVL		4695.585382	4252.71814	7782.412352	5424.051383	5254.752514	8178.823286	5889.63255	7361.757866	8217.59189	6459.38817
SPANXD		0	0	0	0	0	0	0	0	70.40246116	0
THEM5		1.935126883	378.9987151	33.82397024	244.7304846	8.963330515	185.7551875	90.88329328	78.17318861	42.2414767	65.64184805
EPHB4		4283.403356	1669.357131	15222.7194	3800.591733	14737.20925	1978.404648	2202.932	8576.587188	4699.635061	8588.717592
PRTN3		0.967563442	0	44.45436088	60.57685262	2.987776838	0	0.987861884	19.76793275	2.166229574	0
ZNF765		759.5373016	549.988833	207.7758172	275.0189109	525.8487235	495.7201691	520.6032126	248.8962442	292.4409925	373.1220836
ZNF124		138.3615721	181.5668263	61.84954558	124.7883164	50.79220625	307.7269673	327.9701453	184.2011916	170.0490216	677.1474851
XRCC6		12938.25834	15545.11706	7739.890789	18666.15137	13192.52863	11160.97735	10560.24353	9277.450258	13757.72403	10940.30801
S100A5		19.35126883	60.81607288	17.39518469	47.24994504	11.20416314	24.61815738	23.7086852	49.41983188	80.15049425	21.88061602
C20orf204		50.31329896	9.695315967	639.756237	19.38459284	66.47803465	22.38014307	21.73296144	132.9842749	75.8180351	50.67090025
PPP1R26		98.69147104	1346.767527	1359.723604	2609.650811	1217.519062	2178.706928	1212.106531	2324.529183	2173.811378	1153.914592
NBPF4		0	0	46.38715918	0	8.963330515	0	17.7815139	60.20234066	0	199.2287669
TSC22D2		2219.590535	2687.365308	1837.124783	695.422268	4970.16677	1101.103039	1901.634126	1674.88303	3480.047811	3487.079226
ASMT		1.935126883	7.051138885	4.831995748	15.74998168	10.45721893	11.19007154	11.8543426	3.594169591	4.332459149	0
NPIPB15		58.0538065	3.525569443	17.39518469	24.23074105	107.5599662	10.07106438	2.963585651	182.4041068	190.6282025	103.6450232
ZNF569		598.9217703	107.529868	656.1850226	110.2498718	672.2497886	388.2954823	287.4678081	630.7767633	444.0770627	1924.342598
ARMCX4		926.925777	1006.550076	2034.27021	581.5377851	2038.410748	1240.978933	776.4594405	1403.523225	1808.801695	1722.810608
YRDC		789.5317683	1352.937274	562.4443051	1129.152533	510.9098393	612.096913	997.7405024	363.0111287	1196.84184	2011.865062
ZNF777		1354.588818	1021.533746	2025.572618	1562.882798	1932.34467	1295.810284	1098.502414	1399.929056	593.5469034	1475.214164
PIK3R4		2182.823124	1743.394089	1688.299314	943.7873638	1116.681593	1215.241769	1843.350275	1034.2223	2537.737946	1674.442931
ZNF775		988.8498373	595.8212358	1399.345969	2151.689805	1103.983542	1067.532825	954.2745795	889.5569739	544.8067379	732.4248308
ZNF605		1261.702728	261.7735311	901.6504066	385.2687826	1584.268668	767.6389074	617.4136772	1586.825875	692.110349	1641.046201
TRAPPC2		693.7429876	715.6905968	993.4583258	955.9027343	1327.31986	727.3546499	618.4015391	1030.62813	744.0998588	2140.845535
RFX8		967.5634416	61.69746524	39.62236513	374.3649492	36.60026627	39.16525038	98.78618835	74.57901902	658.5337906	54.12573435
MYL6B		1400.0643	1969.911926	3134.032442	8082.163676	4749.071284	1855.313861	1897.682678	3596.865219	2698.038935	6264.765849
ZNF799		601.8244607	193.024927	195.2126282	83.59605661	7.469442095	191.3502233	178.8030009	228.2297691	203.62558	157.7707576
SIAH1		1133.01679	746.5393294	1212.830933	250.7881698	1091.28549	800.0901149	704.345523	607.414661	427.8303409	1309.382127
C20orf96		1293.632321	455.6798504	878.456827	598.4993039	568.4245435	794.4950791	417.8655767	1068.366911	339.0149284	1145.853312
ESRRG		0.967563442	16.74645485	392.3580547	18.17305578	357.0393322	8.952057229	18.76937579	439.3872326	14.08049223	10.36450232
IPO4		666.6512113	197.4318888	137.2286792	1077.05644	184.4952198	305.4889529	190.6573435	231.8239386	293.5241073	748.54739
NCOR2		25619.14481	29888.01495	18403.13901	21061.36012	15940.53638	12596.66353	29757.36352	12941.70616	24946.29978	17260.3512
SULT1A1		56.11867961	832.9157808	1964.689471	5485.839773	581.8695392	1200.694676	311.1764933	828.4560908	309.7708291	99.03857776
ARL9		83.21045598	10.57670833	151.7246665	149.0190574	114.2824641	162.2560373	20.74509955	137.4769869	17.32983659	217.6545488
PRPF40A		4817.498376	7356.982034	5347.086495	4139.822108	5396.671914	3597.607999	5587.346813	4339.061239	4953.083922	8953.778396
GDAP2		1685.495515	650.4675621	412.6524369	415.5572089	781.3036432	575.169677	881.1728001	605.6175762	1058.203147	578.1089074
TCEAL3		1141.724861	3148.333512	2409.23308	2885.881259	3315.685346	2818.77902	1403.751736	1842.910458	1562.934638	779.640897
ANAPC7		3721.248996	2062.458124	1777.208036	2862.862055	2319.261771	2819.898027	2336.293355	1505.058516	2845.342546	3173.840934
TPK1		687.937607	507.6819997	366.2652777	339.2303747	295.0429628	463.2689616	589.7535445	369.3009255	161.3841033	199.2287669
SLC6A9		460.5601982	830.2716037	446.4764071	305.3073372	480.2851267	524.8143551	163.9850727	165.3318012	996.4656042	444.5219885
AFAP1		4427.570309	6480.878028	3711.939134	6130.377485	3491.217235	3031.390379	8014.523461	6085.827661	5739.425257	4179.197659
NACA		25146.97385	30070.46317	20707.03458	41332.79808	23705.02143	31088.25674	26472.72275	44751.00558	25296.14585	42092.54716
MYO18A		1854.819118	7441.595701	4973.090024	3118.496373	1640.289484	4332.795699	7026.661578	3303.041855	3087.960258	1114.759805
SPTSSB		4.837817208	4.406961803	24.15997874	10.90383347	11.20416314	10.07106438	1.975723767	35.94169591	5.415573936	5.758056846
BORCS6		588.2785725	471.5449129	256.0957746	708.7491756	202.4218808	760.9248645	969.0925077	213.8530907	457.0744402	356.9995245
MAN2A2		2425.681548	16533.1579	3573.744055	3291.746171	3483.747793	6136.635231	4214.218795	3383.91067	1882.4535	1752.752504
MME		14921.7634	173.634295	4422.242509	83.59605661	7535.173186	91.7585866	155.0943157	4874.592508	10982.78394	4398.003819
FAM72A		38.70253766	46.71379511	21.26078129	64.21146377	110.547743	67.14042922	81.99253633	36.84023831	118.0595118	62.18701394
CACNA1H		78.37263877	355.2011213	323.7437151	60.57685262	711.0908875	162.2560373	356.61814	557.9948291	197.1268913	674.8442624
SULF2		13294.32169	2748.18138	8480.152538	13030.081	6617.925697	10119.18169	8092.56455	4702.072368	3890.548315	13603.9851
LAMA2		3276.169813	9972.073168	19600.50755	1272.113905	13825.93732	491.2441404	25093.66757	18830.75303	3050.051241	1664.078429
PLXNB2		7531.513829	33854.28057	17127.49213	29365.23507	18892.45989	30409.0194	20657.17985	17517.98259	8943.278797	7001.797125
AJAP1		50.31329896	3682.457283	540.2171246	186.5767061	364.5087743	27.97517884	3.951447534	53.91254387	2583.228767	14.9709478
XRCC2		289.301469	127.8018923	198.1118257	307.7304113	642.3720202	95.11560806	145.2156969	207.5632939	168.9659068	625.3249735
MYO6		315.425682	1457.822964	2698.186426	350.1342081	2987.029894	1521.849729	2682.045014	1580.536078	5692.851321	2057.929517
MRTFA		3183.283723	3282.305151	1701.828902	2970.688852	3055.748761	3720.698786	2918.144004	1481.696414	2292.954004	1453.333548
HDAC2		9687.245177	3156.266043	4133.289163	3644.303453	10192.05374	3424.16189	5432.252498	7563.031363	5810.910833	15729.85969
ZNF782		178.9992367	91.66480551	127.5646878	119.9421682	170.3032798	166.7320659	175.8394153	218.3458027	170.0490216	153.1643121
POTEF		6.772944091	5.288354164	97.60631411	0	739.4747675	2.238014307	2.963585651	10.78250877	2.166229574	18.42578191
ZNF846		677.2944091	356.0825137	600.1338719	534.2878401	40.33498732	709.4505354	495.9066655	314.4898393	179.7970547	345.4834108
MMP1		6109.19557	37.89987151	8.697592347	10.90383347	19.42054945	11.19007154	54.33240359	265.0700074	2222.551543	215.3513261
ADH1B		18.38370539	18.50923957	802.1112942	0	2.987776838	3.357021461	4.939309418	25.15918714	135.3893484	9.212890954
TCF4		7150.293833	5565.992757	7318.54076	1388.421462	11231.80008	2010.855855	6761.914593	18740.00025	2524.740569	3741.585339
WNK3		395.7334476	227.399229	170.0862503	82.38451956	505.6812299	267.4427097	199.5481005	271.3598042	320.601977	1168.88554
SDHAF3		547.6409079	538.5307323	1035.979888	1244.248553	929.9455409	744.1397572	736.9449651	700.8630703	486.3185394	593.0798552
HRH1		10530.9605	695.4185725	1310.437247	190.2113172	979.2438587	1425.615114	557.1541023	3586.981252	2114.240065	343.180188
RABL6		5981.477196	6249.071837	3240.336349	12288.62032	3548.73194	7025.126911	5776.028433	4206.076964	9192.395199	5383.783151
ZNF136		1501.658461	957.1921036	1327.832432	291.9804296	16.43277261	520.3383264	562.0934117	657.7330352	753.8478919	1302.472459
ZKSCAN5		808.8830372	998.6175446	1990.782248	2567.247014	1610.411716	781.0669932	1151.846956	977.6141289	666.1155941	885.589143
ZNF502		314.4581185	199.1946735	652.319426	25.4422781	392.14571	293.1798743	332.9094547	687.3849344	173.2983659	650.6604236
TRAPPC4		1315.886281	1573.285364	1832.292788	2110.497545	588.5920371	2053.378127	2747.243898	1618.274859	1469.786766	2441.416103
TTC30B		334.7769508	297.9106179	486.0987723	261.6920033	451.1543026	359.2012963	364.521035	367.5038407	261.0306637	542.4089549
SLC30A10		6.772944091	0	11.5967898	0	23.1552705	3.357021461	0	7.188339183	7.58180351	17.27417054
TECPR2		2887.20931	1595.320173	3155.293224	1135.210218	5020.212032	1787.054424	3319.215929	2662.381125	5013.73835	2899.757428
TLR7		239.9557335	2835.439224	96.63991496	596.0762297	70.2127557	2280.536579	3022.857364	232.722481	315.1864031	40.30639792
FAM180B		17.41614195	1.762784721	2072.926176	18.17305578	21.66138208	4.476028615	22.72082332	70.98484943	5.415573936	64.49023668
LINC00173		6.772944091	11.45810069	80.21112942	56.94224146	8.216386305	33.57021461	6.915033185	34.14461112	23.82852532	48.36767751
ZFP62		1067.222476	832.9157808	1556.86903	842.0182514	1106.971319	801.209122	1105.417448	1020.744164	935.8111761	2082.113356
ERI2		663.7485209	440.6961803	493.8299655	556.095507	551.2448266	963.4651593	740.8964126	260.5772954	1462.204963	427.247818
TOMM7		8462.30986	10132.48658	6978.368259	17208.67229	4865.594581	12895.43844	7033.576611	11359.37299	6473.777083	6159.969214
HSH2D		8.708070974	153.3622707	15.46238639	55.73070441	3.734721048	145.47093	158.0579014	42.2314927	391.0044382	17.27417054
TRPV1		0.967563442	7.932531246	21.26078129	7.269222314	5.975553676	27.97517884	17.7815139	17.07230556	2.166229574	9.212890954
ZNF33B		875.6449146	319.9454269	871.692033	116.307557	1066.636331	1418.901071	554.1905167	1276.828747	772.2608432	1062.937294
PDXDC2P-NPIPB14P		236.0854797	165.7017638	333.4077066	212.0189842	203.168825	234.9915023	276.6013274	234.5195658	292.4409925	228.0190511
ZNF512B		2060.910131	2025.439645	3638.492798	1501.094408	4613.127438	2007.498834	1830.50807	4175.526523	2588.644341	8626.720767
AMZ2		4311.462696	5402.935171	4012.489269	6725.242177	2713.648313	3658.034385	2567.453035	3781.964953	2479.249748	2177.697099
ZNF431		1602.285059	732.4370517	1688.299314	367.0957269	699.8867243	979.1312594	692.4911804	829.3546332	590.297559	1353.143359
NF1		4685.909748	5200.214928	1793.636822	2559.977792	3214.847878	4135.85044	2543.74435	1276.828747	4894.595723	1427.998098
VKORC1L1		2450.838198	2514.612405	4770.146203	3868.437808	5338.410266	1926.930319	2608.943234	3460.286774	2487.914666	2929.699323
ZNF418		84.17801942	18.50923957	57.01754983	21.80766694	3.734721048	114.1387297	341.8002117	301.9102457	135.3893484	496.3445001
DAPK1		298.9771035	1184.591333	1381.950784	505.2109508	2290.130946	754.2108216	2085.376436	899.4409403	1236.917087	771.5796174
HLA-DQA1		3542.24976	29657.09015	1996.580643	16513.25002	1291.466538	16023.06343	45752.82314	2701.018448	11584.99576	1542.007623
COL27A1		6763.268457	701.5883191	5142.209875	2059.612989	4176.165076	2365.581123	314.140079	6809.154291	4203.568489	2215.700274
GM2A		4807.822741	8862.400186	7040.217805	10563.39156	4153.756749	7292.56962	8208.14439	5180.096924	4733.21162	3567.692022
H2AC13		17.41614195	4.406961803	4.831995748	3.634611157	18.67360524	3.357021461	5.927171301	7.188339183	43.32459149	6.909668216
S100A2		460.5601982	179.8040416	96.63991496	336.8073005	26.88999154	156.6610015	124.4705973	159.0420044	2937.407303	13.81933643
SNHG17		3728.02194	1642.91536	488.9979697	1699.786484	1029.289121	663.5712421	1467.962759	1343.320885	2465.169256	2275.584066
ZNF700		1925.451249	497.9866838	566.3099017	341.6534488	22.40832629	682.5943637	640.1345005	427.7061814	1567.267097	634.5378645
POU3F4		0	0	0	0	27.63693575	0	1.975723767	61.10088305	36.82590276	3.454834108
CD47		8790.313867	8649.103235	9547.057199	9382.142933	3596.536369	6443.243191	10275.73931	3705.588849	11433.35969	1110.15336
TLE1		219.6369012	2326.875832	2713.648812	1750.671041	989.7010776	12972.64993	2365.929211	3558.227896	1180.595118	7819.441197
MAML3		122.8805571	1664.950169	1213.797332	726.9222314	503.4403972	880.6586299	2658.336329	416.0251302	632.5390357	1456.788382
H2AC11		347.3552755	42.30683331	36.72316769	142.9613722	259.1896407	77.2114936	153.1185919	139.2740717	309.7708291	58.73217983
STRN3		1528.750238	1196.049433	2321.290757	642.1146377	2901.13131	1274.549148	1715.916092	1657.810724	998.6318337	4250.597564
ZNF239		179.9668001	62.5788576	248.3645815	101.7691124	542.2814961	191.3502233	186.705896	368.4023831	95.31410127	503.2541684
CHRNG		0.967563442	0.881392361	33.82397024	1.211537052	38.8410989	2.238014307	4.939309418	8.086881581	1.083114787	13.81933643
ZSCAN16		46.4430452	175.3970798	25.12637789	153.8652056	59.75553676	247.300581	189.6694816	47.62274709	123.4750857	118.615971
MVB12B		176.0965464	3241.761102	1736.619272	2612.073885	5118.808668	2249.204379	2563.501588	3892.485668	803.6711721	1281.743454
