entrez	cytoband	symbol
26985	106479977	17q24.2	RNU6-928P
26986	100873691	17q24.2	RNA5SP445
26987	693219	17q24.2	MIR634
26988	27091	17q24.2	CACNG5
26989	100873692	17q24.2	RNA5SP446
26990	27092	17q24.2	CACNG4
26991	786	17q24.2	CACNG1
26992	9931	17q24.2	HELZ
26993	646175	17q24.2	RPL36AP48
26994	100873693	17q24.2	RNA5SP447
26995	654320	11q21	SNORA8
26996	5718	17q24.2	PSMD12
26997	26207	17q24.2	PITPNC1
26998	106481128	17q24.2	RN7SL756P
26999	693131	17q24.2	MIR548D2
27000	25926	17q24.2	NOL11
27001	100124536	17q24.2	SNORA38B
27002	100132645	17q24.2	RPL17P41
27003	2186	17q24.2	BPTF
27004	106481092	17q24.2	RN7SL622P
27005	284018	17q24.2	C17orf58
27006	3838	17q24.2	KPNA2
27007	732538	17q24.2	FBXO36P1
27008	100499466	17q24.2	LINC00674
27009	651250	17q24.2	LRRC37A16P
27010	727736	17q24.2	SH3GL1P3
27011	51321	17q24.2	AMZ2
27012	22901	17q24.2	ARSG
27013	9120	17q24.2	SLC16A6
27014	55062	17q24.2	WIPI1
27015	693220	17q24.2	MIR635
27016	5573	17q24.2	PRKAR1A
27017	54757	17q24.2	FAM20A
27018	101928104	17q24.2	LINC01482
27019	10351	17q24.2	ABCA8
27020	104355297	17q24.2	ABCA9-AS1
27021	10350	17q24.2	ABCA9
27022	23460	17q24.2-q24.3	ABCA6
27023	100847008	17q24.2	MIR4524B
27024	10349	17q24.3	ABCA10
27025	23461	17q24.3	ABCA5
27026	100130368	17q24.3	SNRPGP4
27027	677822	11q21	SNORA40
27028	5608	17q24.3	MAP2K6
27029	101928122	17q24.3	LINC01483
27030	102723487	17q24.3	LINC01497
27031	101928141	17q24.3	LINC01028
27032	3773	17q24.3	KCNJ16
27033	400617	17q24.3	KCNJ2-AS1
27034	3759	17q24.3	KCNJ2
27035	100128390	17q24.3	CALM2P1
27036	101928165	17q24.3	CASC17
27037	106480825	17q24.3	RNU7-155P
27038	102606463	17q24.3	LINC01152
27039	400618	17q24.3	SOX9-AS1
27040	6662	17q24.3	SOX9
27041	400619	17q24.3	LINC00511
27042	100271493	17q24.3	RPL32P33
27043	201266	17q24.3-q25.1	SLC39A11
27044	106480888	17q24.3	RN7SKP180
27045	390811	17q25.1	POLR3KP2
27046	6752	17q25.1	SSTR2
27047	9382	17q25.1	COG1
27048	84923	17q25.1	FAM104A
27049	55028	17q25.1	C17orf80
27050	642843	17q25.1	CPSF4L
27051	23580	17q25.1	CDC42EP4
27052	54549	17q25.1	SDK2
27053	283982	17q25.1	LINC00469
27054	6169	17q25.1	RPL38
27055	85001	17q25.1	MGC16275
27056	94015	17q25.1	TTYH2
27057	64446	17q25.1	DNAI2
27058	124602	17q25.1	KIF19
27059	388419	17q25.1	BTBD17
27060	350383	17q25.1	GPR142
27061	106479015	17q25.1	RNA5SP448
27062	55890	17q25.1	GPRC5C
27063	11314	17q25.1	CD300A
27064	124599	17q25.1	CD300LB
27065	10871	17q25.1	CD300C
27066	100131439	17q25.1	CD300LD
27067	146723	17q25.1	C17orf77
27068	342510	17q25.1	CD300E
27069	326624	17q25.1	RAB37
27070	146722	17q25.1	CD300LF
27071	100500847	17q25.1	MIR3615
27072	9368	17q25.1	SLC9A3R1
27073	26151	17q25.1	NAT9
27074	54868	17q25.1	TMEM104
27075	2905	17q25.1	GRIN2C
27076	2232	17q25.1	FDXR
27077	283985	17q25.1	FADS6
27078	124590	17q25.1	USH1G
27079	92736	17q25.1	OTOP2
27080	347741	17q25.1	OTOP3
27081	283987	17q25.1	HID1
27082	102723641	17q25.1	HID1-AS1
27083	30850	17q25.1	CDR2L
27084	106481292	17q25.1	RNU6-362P
27085	23510	17q25.1	KCTD2
27086	106481078	17q25.1	RN7SL573P
27087	9121	17q25.1	SLC16A5
27088	79637	17q25.1	ARMC7
27089	30833	17q25.1	NT5C
27090	6613	17q25.1	SUMO2
27091	79902	17q25.1	NUP85
27092	23163	17q25.1	GGA3
27093	51081	17q25.1	MRPS7
27094	57409	17q25.1	MIF4GD
27095	60386	17q25.1	SLC25A19
27096	2885	17q25.1	GRB2
27097	100500841	17q25.1	MIR3678
27098	106479981	17q25.1	RNU6-938P
27099	102466911	17q25.1	MIR6785
27100	57513	17q25.1	CASKIN2
27101	283989	17q25.1	TSEN54
27102	3993	17q25.1	LLGL2
27103	80022	17q25.1	MYO15B
27104	9400	17q25.1	RECQL5
27105	643008	17q25.1	SMIM5
27106	100130933	17q25.1	SMIM6
27107	29115	17q25.1	SAP30BP
27108	3691	17q25.1	ITGB4
27109	2584	17q25.1	GALK1
27110	100616282	17q25.1	MIR4738
27111	85451	17q25.1	UNK
27112	201294	17q25.1	UNC13D
27113	23558	17q25.1	WBP2
27114	91107	17q25.1	TRIM47
27115	201292	17q25.1	TRIM65
27116	64978	17q25.1	MRPL38
27117	85302	17q25.1	FBF1
27118	85302	17q25.1	FBF1
27119	51	17q25.1	ACOX1
27120	100134934	17q25.1	TEN1
27121	100529145	17q25.1	TEN1-CDK3
27122	1018	17q25.1	CDK3
27123	2125	17q25.1	EVPL
27124	6730	17q25.1	SRP68
27125	353174	17q25.1	ZACN
27126	8811	17q25.1	GALR2
27127	23265	17q25.1	EXOC7
27128	102466753	17q25.1	MIR6868
27129	2302	17q25.1	FOXJ1
27130	114804	17q25.1	RNF157
27131	643159	17q25.1	ATF4P3
27132	283991	17q25.1	UBALD2
27133	84074	17q25.1	QRICH2
27134	5635	17q25.1	PRPSAP1
27135	106480707	17q25.1	RNU6-24P
27136	8877	17q25.1	SPHK1
27137	63893	17q25.1	UBE2O
27138	100271221	17q25.1	RPL7P49
27139	15	17q25.1	AANAT
27140	79651	17q25.1	RHBDF2
27141	114757	17q25.1	CYGB
27142	768206	17q25.1	PRCD
27143	100507246	17q25.1	SNHG16
27144	677850	17q25.1	SNORD1C
27145	677849	17q25.1	SNORD1B
27146	677848	17q25.1	SNORD1A
27147	10610	17q25.1	ST6GALNAC2
27148	55808	17q25.1	ST6GALNAC1
27149	106481883	17q25.1	RNU6-227P
27150	439921	17q25.1	MXRA7
27151	106480313	17q25.1	RNY4P36
27152	23210	17q25.1	JMJD6
27153	124512	17q25.1	METTL23
27154	6427	17q25.1	SRSF2
27155	79157	17q25.1-q25.2	MFSD11
27156	693221	17q25.1	MIR636
27157	106480551	17q25.1	RNU6-97P
27158	283994	17q25.2	LINC00868
27159	146664	17q25.2	MGAT5B
27160	654434	17q25.2	SNHG20
27161	6397	17q25.2-q25.3	SEC14L1
27162	677781	17q25.2	SCARNA16
27163	102466864	17q25.2	MIR6516
27164	106479579	17q25.2	RNU4-47P
27165	360185	17q25.2	CYCSP40
27166	100422851	17q25.3	MIR4316
27167	106480174	17q25.3	RNU1-80P
27168	57690	17q25.3	TNRC6C
27169	104548970	17q25.3	UBE2V2P2
27170	106479843	17q25.3	RNU6-625P
27171	11322	17q25.3	TMC6
27172	147138	17q25.3	TMC8
27173	100141515	17q25.3	C17orf99
27174	1986	17q25.3	EIF5AP2
27175	9144	17q25.3	SYNGR2
27176	7083	17q25.3	TK1
27177	125061	17q25.3	AFMID
27178	332	17q25.3	BIRC5
27179	283999	17q25.3	TMEM235
27180	390816	17q25.3	THA1P
27181	9021	17q25.3	SOCS3
27182	106480986	17q25.3	RN7SL236P
27183	9489	17q25.3	PGS1
27184	677813	16p11.2	SNORA30
27185	8632	17q25.3	DNAH17
27186	106479388	17q25.3	RN7SL454P
27187	9267	17q25.3	CYTH1
27188	106481383	17q25.3	RNU6-638P
27189	57602	17q25.3	USP36
27190	100129357	17q25.3	RPL9P29
27191	7077	17q25.3	TIMP2
27192	3959	17q25.3	LGALS3BP
27193	124583	17q25.3	CANT1
27194	100507410	17q25.3	C1QTNF1-AS1
27195	114897	17q25.3	C1QTNF1
27196	64772	17q25.3	ENGASE
27197	146713	17q25.3	RBFOX3
27198	100616170	17q25.3	MIR4739
27199	339221	17q25.3	ENPP7
27200	84733	17q25.3	CBX2
27201	57332	17q25.3	CBX8
27202	8535	17q25.3	CBX4
27203	125058	17q25.3	TBC1D16
27204	55036	17q25.3	CCDC40
27205	2548	17q25.3	GAA
27206	9775	17q25.3	EIF4A3
27207	79092	17q25.3	CARD14
27208	6448	17q25.3	SGSH
27209	284129	17q25.3	SLC26A11
27210	57674	17q25.3	RNF213
27211	284131	17q25.3	ENDOV
27212	100616359	17q25.3	MIR4730
27213	4884	17q25.3	NPTX1
27214	201259	17q25.3	RPL32P31
27215	57521	17q25.3	RPTOR
27216	654391	17q25.3	RPL31P7
27217	100129801	17q25.3	RPL12P37
27218	79643	17q25.3	CHMP6
27219	10458	17q25.3	BAIAP2
27220	9625	17q25.3	AATK
27221	724027	17q25.3	MIR657
27222	100302229	17q25.3	MIR1250
27223	22994	17q25.3	CEP131
27224	124565	17q25.3	SLC38A10
27225	284185	17q25.3	LINC00482
27226	284186	17q25.3	TMEM105
27227	57597	17q25.3	BAHCC1
27228	100616294	17q25.3	MIR4740
27229	100422944	17q25.3	MIR3186
27230	71	17q25.3	ACTG1
27231	25794	17q25.3	FSCN2
27232	55666	17q25.3	NPLOC4
27233	83882	17q25.3	TSPAN10
27234	5148	17q25.3	PDE6G
27235	339229	17q25.3	OXLD1
27236	339230	17q25.3	CCDC137
27237	339231	17q25.3	ARL16
27238	9146	17q25.3	HGS
27239	102465471	17q25.3	MIR6786
27240	6182	17q25.3	MRPL12
27241	1468	17q25.3	SLC25A10
27242	1468	17q25.3	SLC25A10
27243	2642	17q25.3	GCGR
27244	116729	17q25.3	PPP1R27
27245	5034	17q25.3	P4HB
27246	396	17q25.3	ARHGDIA
27247	10189	17q25.3	ALYREF
27248	51529	17q25.3	ANAPC11
27249	256933	17q25.3	NPB
27250	5833	17q25.3	PCYT2
27251	51547	17q25.3	SIRT7
27252	4097	17q25.3	MAFG
27253	5831	17q25.3	PYCR1
27254	255275	17q25.3	MYADML2
27255	147111	17q25.3	NOTUM
27256	79058	17q25.3	ASPSCR1
27257	201255	17q25.3	LRRC45
27258	5881	17q25.3	RAC3
27259	51181	17q25.3	DCXR
27260	5986	17q25.3	RFNG
27261	2873	17q25.3	GPS1
27262	64118	17q25.3	DUS1L
27263	2194	17q25.3	FASN
27264	284001	17q25.3	CCDC57
27265	9123	17q25.3	SLC16A3
27266	102465472	17q25.3	MIR6787
27267	1453	17q25.3	CSNK1D
27268	924	17q25.3	CD7
27269	6398	17q25.3	SECTM1
27270	400629	17q25.3	TEX19
27271	2837	17q25.3	UTS2R
27272	79701	17q25.3	OGFOD3
27273	26502	17q25.3	NARF
27274	100506001	17q25.3	NARF-IT1
27275	3607	17q25.3	FOXK2
27276	56270	17q25.3	WDR45B
27277	10966	17q25.3	RAB40B
27278	100616196	17q25.3	MIR4525
27279	79672	17q25.3	FN3KRP
27280	64122	17q25.3	FN3K
27281	6904	17q25.3	TBCD
27282	79755	17q25.3	ZNF750
27283	146712	17q25.3	B3GNTL1
27284	284207	17q25.3	METRNL
27285	100132166	18p11.32	IL9RP4
27286	727758	18p11.32	ROCK1P1
27287	102466878	18p11.32	MIR8078
27288	9097	18p11.32	USP14
27289	9984	18p11.32	THOC1
27290	81035	18p11.32	COLEC12
27291	1068	18p11.32	CETN1
27292	106479160	18p11.32	RN7SKP146
27293	27098	18p11.32	CLUL1
27294	494514	18p11.32	TYMSOS
27295	7298	18p11.32	TYMS
27296	55556	18p11.32	ENOSF1
27297	7525	18p11.32	YES1
27298	106481625	18p11.32	RNU1-109P
27299	100652796	18p11.32	BOLA2P1
27300	116	18p11.32	ADCYAP1
27301	100130247	18p11.32	COX6CP3
27302	56651	18p11.32	LINC00470
27303	106481748	18p11.32	RN7SKP72
27304	64863	18p11.32	METTL4
27305	10403	18p11.32	NDC80
27306	100420946	18p11.32	KATNBL1P3
27307	106479717	18p11.32	RNU6-340P
27308	645158	18p11.32	CBX3P2
27309	23347	18p11.32	SMCHD1
27310	84034	18p11.32-p11.31	EMILIN2
27311	9663	18p11.31	LPIN2
27312	100310848	18p11.31	SNRPCP4
27313	26778	Xq28	SNORA70
27314	8736	18p11.31	MYOM1
27315	100147812	18p11.31	RNU7-25P
27316	10627	18p11.31	MYL12A
27317	103910	18p11.31	MYL12B
27318	100271480	18p11.31	RPL31P59
27319	204777	18p11.31	IGLJCOR18
27320	100271452	18p11.31	RPL21P127
27321	7050	18p11.31	TGIF1
27322	100129468	18p11.31	BOD1P1
27323	9229	18p11.31	DLGAP1
27324	106479239	18p11.31	RN7SL39P
27325	649446	18p11.31	DLGAP1-AS1
27326	84777	18p11.31	DLGAP1-AS2
27327	201477	18p11.31	DLGAP1-AS3
27328	102465430	18p11.31	MIR6718
27329	106481443	18p11.31	RNU6-831P
27330	101410534	18p11.31	DLGAP1-AS4
27331	645256	18p11.31	GAPDHP66
27332	284215	18p11.31	DLGAP1-AS5
27333	5486	18p11.31	PPIAP14
27334	100129355	18p11.31	BOD1P2
27335	147525	18p11.31	LINC00526
27336	339290	18p11.31	LINC00667
27337	7541	18p11.31	ZBTB14
27338	23136	18p11.31	EPB41L3
27339	645355	18p11.31	MIR3976HG
27340	100616244	18p11.31	MIR3976
27341	645369	18p11.31	TMEM200C
27342	91133	18p11.31	L3MBTL4
27343	100873866	18p11.31	RNU5F-3P
27344	101927150	18p11.31	L3MBTL4-AS1
27345	106479721	18p11.31	RNU6-349P
27346	645387	18p11.31	RPL6P27
27347	100130480	18p11.31	LINC01387
27348	106480374	18p11.31	RN7SL282P
27349	79822	18p11.31	ARHGAP28
27350	400643	18p11.31	LINC00668
27351	100421167	18p11.31	SCML2P1
27352	106481468	18p11.31	RNU6-916P
27353	284217	18p11.31	LAMA1
27354	645423	18p11.31	SLC25A51P2
27355	339291	18p11.23	LRRC30
27356	652965	17p13.1	SNORA48
27357	5797	18p11.23	PTPRM
27358	106479243	18p11.23	RN7SL50P
27359	100420484	18p11.22	THEMIS3P
27360	100129769	18p11.22	AKR1B1P6
27361	201475	18p11.22	RAB12
27362	106480301	18p11.22	TOMM20P3
27363	100287082	18p11.22	GACAT2
27364	23255	18p11.22	MTCL1
27365	645573	18p11.22	RPS4XP19
27366	4729	18p11.22	NDUFV2
27367	101927275	18p11.22	NDUFV2-AS1
27368	23253	18p11.22	ANKRD12
27369	57045	18p11.22	TWSG1
27370	10928	18p11.22	RALBP1
27371	106481642	18p11.22	RNU2-27P
27372	9989	18p11.22	PPP4R1
27373	101927323	18p11.22	PPP4R1-AS1
27374	106481464	18p11.22	RNU6-903P
27375	125242	18p11.22	KRT18P8
27376	11031	18p11.22	RAB31
27377	100419893	18p11.22	ZNF415P1
27378	106479535	18p11.22	RN7SL862P
27379	100873694	18p11.22	RNA5SP449
27380	106480811	18p11.22	PIGPP4
27381	84203	18p11.22	TXNDC2
27382	9218	18p11.22	VAPA
27383	100873695	18p11.22	RNA5SP450
27384	101927350	18p11.22	LINC01254
27385	147495	18p11.22	APCDD1
27386	8774	18p11.22	NAPG
27387	645859	18p11.22	CCDC58P1
27388	390831	18p11.22	PMM2P1
27389	63895	18p11.22-p11.21	PIEZO2
27390	102466735	18p11.22	MIR6788
27391	101927433	18p11.21	LINC01255
27392	646000	18p11.21	SLC35G4
27393	729602	18p11.21	NPIPB1P
27394	2774	18p11.21	GNAL
27395	100423060	18p11.21	ASNSP6
27396	57132	18p11.21	CHMP1B
27397	65258	18p11.21	MPPE1
27398	3613	18p11.21	IMPA2
27399	342850	18p11.21	ANKRD62
27400	106479710	18p11.21	RNU6-324P
27401	100289186	18p11.21	SDHDP1
27402	732448	18p11.21	CCDC58P3
27403	1149	c(	CIDEA
27405	18	)	ABAT
27406	106479641	18p11.21	RNU6-170P
27407	84617	18p11.21	TUBB6
27408	10939	18p11.21	AFG3L2
27409	106480450	18p11.21	RNU7-129P
27410	56907	18p11.21	SPIRE1
27411	56984	18p11.21	PSMG2
27412	79959	18p11.21	CEP76
27413	5771	18p11.21	PTPN2
27414	100533662	18p11.21	STK25P1
27415	646171	18p11.21	EIF4A2P1
27416	81929	18p11.21	SEH1L
27417	55125	18p11.21	CEP192
27418	753	18p11.21	LDLRAD4
27419	147276	18p11.21	C18orf15
27420	100288122	18p11.21	LDLRAD4-AS1
27421	100847080	18p11.21	MIR5190
27422	100616130	18p11.21	MIR4526
27423	125228	18p11.21	FAM210A
27424	106481022	18p11.21	RN7SL362P
27425	8731	18p11.21	RNMT
27426	4161	18p11.21	MC5R
27427	4158	18p11.21	MC2R
27428	162655	18p11.21	ZNF519
27429	4768	18p11.21	NF1P5
27430	440482	18p11.21	ANKRD20A5P
27431	106481279	18p11.21	RNU6-316P
27432	100462813	18p11.21	RHOT1P1
27433	284233	18p11.21	CYP4F35P
27434	646359	18p11.21	TERF1P2
27435	390834	18p11.21	FEM1AP2
27436	100421827	18p11.21	LONRF2P1
27437	440224	18p11.21	CXADRP3
27438	100631251	18p11.21	GRAMD4P7
27439	388468	18p11.21	POTEC
27440	106481930	18p11.21	RNU6-1021P
27441	79306	18p11.21	OR4K7P
27442	390836	18p11.21	OR4K8P
27443	646442	18p11.21	SNX19P3
27444	374860	18p11.21	ANKRD30B
27445	106481562	18p11.21	RNU6-1210P
27446	100422907	18p11.21	MIR3156-2
27447	387559	18p11.21	FGF7P1
27448	400644	18p11.21	LINC01443
27449	101927642	18p11.21	LINC01444
27450	100421736	18p11.21	BNIP3P3
27451	106481774	18p11.21	RNU6-721P
27452	6093	18q11.1	ROCK1
27453	106479619	18q11.1	RNU6-120P
27454	100128324	18q11.1	EXOGP1
27455	80000	18q11.1-q11.2	GREB1L
27456	692091	19q13.33	SNORD23
27457	114799	18q11.2	ESCO1
27458	6632	18q11.2	SNRPD1
27459	171586	18q11.2	ABHD3
27460	100302135	18q11.2	MIR320C1
27461	57534	18q11.2	MIB1
27462	677847	3q27.3	SNORA81
27463	106480985	18q11.2	RN7SL233P
27464	102723167	18q11.2	MIR133A1HG
27465	406922	18q11.2	MIR133A1
27466	106480022	18q11.2	RNU6-1038P
27467	100873696	18q11.2	RNA5SP451
27468	106480541	18q11.2	RNU6ATAC20P
27469	100128893	18q11.2	GATA6-AS1
27470	2627	18q11.2	GATA6
27471	106481912	18q11.2	RNU6-702P
27472	64693	18q11.2	CTAGE1
27473	646583	18q11.2	RPS4XP18
27474	106481506	18q11.2	RNU6-1032P
27475	5932	18q11.2	RBBP8
27476	646595	18q11.2	UBE2CP2
27477	100616139	18q11.2	MIR4741
27478	106481858	18q11.2	RN7SL745P
27479	91768	18q11.2	CABLES1
27480	85019	18q11.2	TMEM241
27481	8780	18q11.2	RIOK3
27482	4864	18q11.2	NPC1
27483	147463	18q11.2	ANKRD29
27484	100129556	18q11.2	RPS10P27
27485	3909	18q11.2	LAMA3
27486	728538	18q11.2	RPL23AP77
27487	125488	18q11.2	TTC39C
27488	102724246	18q11.2	TTC39C-AS1
27489	100873871	18q11.2	RNU5A-6P
27490	26256	18q11.2	CABYR
27491	114876	18q11.2	OSBPL1A
27492	100873697	18q11.2	RNA5SP452
27493	106479758	18q11.2	RNU6-435P
27494	100302195	18q11.2	MIR320C2
27495	55364	18q11.2	IMPACT
27496	59340	18q11.2	HRH4
27497	390843	18q11.2	EIF4A3P1
27498	387612	18q11.2	RAC1P1
27499	147468	18q11.2	WBP2P1
27500	25925	18q11.2	ZNF521
27501	106479258	18q11.2	RN7SL97P
27502	6760	18q11.2	SS18
27503	100271371	18q11.2	RPS24P18
27504	143471	18q11.2	PSMA8
27505	573971	18q11.2	DHFRP1
27506	4871	18q11.2	NPM1P2
27507	6875	18q11.2	TAF4B
27508	106481587	18q11.2	RNU6-1289P
27509	100506787	18q11.2	LINC01543
27510	284252	18q11.2	KCTD1
27511	102466874	18q11.2	MIR8057
27512	728599	18q11.2	CIAPIN1P
27513	147429	18q11.2	AQP4-AS1
27514	728606	18q11.2	PCAT18
27515	361	18q11.2	AQP4
27516	83539	18q11.2	CHST9
27517	100271344	18q11.2	UBA52P9
27518	400645	18q11.2	RBM22P1
27519	619212	18q11.2	PA2G4P3
27520	1000	18q12.1	CDH2
27521	390844	18q12.1	ARIH2P1
27522	106479746	18q12.1	RNU6-408P
27523	106480615	18q12.1	RNU6-857P
27524	1825	18q12.1	DSC3
27525	1824	18q12.1	DSC2
27526	101927698	18q12.1	DSCAS
27527	1823	18q12.1	DSC1
27528	1828	18q12.1	DSG1
27529	101927718	18q12.1	DSG1-AS1
27530	106481228	18q12.1	RNU6-167P
27531	147409	18q12.1	DSG4
27532	1830	18q12.1	DSG3
27533	1829	18q12.1	DSG2
27534	100652770	18q12.1	DSG2-AS1
27535	7276	18q12.1	TTR
27536	9331	18q12.1	B4GALT6
27537	106479114	18q12.1	RN7SKP44
27538	100421589	18q12.1	LRRC37A7P
27539	147407	18q12.1	SLC25A52
27540	22878	18q12.1	TRAPPC8
27541	106481512	18q12.1	RNU6-1050P
27542	342705	18q12.1	PGDP1
27543	54941	18q12.1	RNF125
27544	51444	18q12.1	RNF138
27545	100873698	18q12.1	RNA5SP453
27546	4225	18q12.1	MEP1B
27547	388275	18q12.1	HNRNPA1P7
27548	441818	18q12.1	WBP11P1
27549	57565	18q12.1	KLHL14
27550	374864	18q12.1	CCDC178
27551	80816	18q12.1	ASXL3
27552	8715	18q12.1	NOL4
27553	1837	18q12.1	DTNA
27554	10982	18q12.1-q12.2	MAPRE2
27555	84307	18q12.2	ZNF397
27556	100101467	18q12.2	ZSCAN30
27557	10778	18q12.2	ZNF271P
27558	7572	18q12.2	ZNF24
27559	252884	18q12.2	ZNF396
27560	125476	18q12.2	INO80C
27561	2589	18q12.2	GALNT1
27562	648532	18q12.2	NRBF2P1
27563	406963	18q12.2	MIR187
27564	100500864	18q12.2	MIR3929
27565	83608	18q12.2	C18orf21
27566	55197	18q12.2	RPRD1A
27567	25800	18q12.2	SLC39A6
27568	55250	18q12.2	ELP2
27569	55034	18q12.2	MOCOS
27570	80206	18q12.2	FHOD3
27571	25941	18q12.2	TPGS2
27572	57536	18q12.2	KIAA1328
27573	56853	18q12.2	CELF4
27574	100422857	18q12.2	MIR4318
27575	106479177	18q12.2	RN7SKP182
27576	106479878	18q12.2	RNU6-706P
27577	388474	18q12.2	RPL7AP66
27578	100847025	18q12.3	MIR5583-1
27579	106480108	18q12.3	RNU6-1242P
27580	101927900	18q12.3	LINC01477
27581	100271414	18q12.3	RPL17P45
27583	5289	18q12.3	PIK3C3
27584	284260	18q12.3	LINC00907
27585	100873699	18q12.3	RNA5SP454
27586	6014	18q12.3	RIT2
27587	6860	18q12.3	SYT4
27588	106481318	18q12.3	RNU6-443P
27589	100873700	18q12.3	RNA5SP455
27590	342732	18q12.3	KRT8P5
27591	101927921	18q12.3	LINC01478
27592	106480317	18q12.3	MLECP1
27593	26040	18q12.3	SETBP1
27594	100422829	18q12.3	MIR4319
27595	8170	18q12.3	SLC14A2
27596	101927980	18q12.3	SLC14A2-AS1
27597	6563	18q12.3	SLC14A1
27598	284266	18q12.3	SIGLEC15
27599	57724	18q12.3-q21.1	EPG5
27600	9050	c(	PSTPIP2
27603	106479106	18q21.1	RN7SKP26
27604	106480314	18q21.1	RNY4P37
27605	115106	18q21.1	HAUS1
27606	106480124	18q21.1	RNU6-1278P
27607	147339	18q21.1	C18orf25
27608	494470	18q21.1	RNF165
27609	125336	18q21.1	LOXHD1
27610	29906	18q21.1	ST8SIA5
27611	9063	18q21.1	PIAS2
27612	83473	18q21.1	KATNAL2
27613	84064	18q21.1	HDHD2
27614	51124	18q21.1	IER3IP1
27615	51124	18q21.1	IER3IP1
27616	652991	18q21.1	SKOR2
27617	106480064	18q21.1	RNU6-1131P
27618	100616264	18q21.1	MIR4527
27619	400650	18q21.1	TPMTP1
27620	4087	18q21.1	SMAD2
27621	201501	18q21.1	ZBTB7C
27622	106480602	18q21.1	RNU6-708P
27623	84322	18q21.1	C18orf12
27624	100873701	18q21.1	RNA5SP456
27625	100422391	18q21.1	POLR3GP2
27626	9811	18q21.1	CTIF
27627	4092	18q21.1	SMAD7
27628	54808	18q21.1	DYM
27629	100616420	18q21.1	MIR4744
27630	100288008	18q21.1	PRR13P4
27631	497661	18q21.1	C18orf32
27632	100526842	18q21.1	RPL17-C18orf32
27633	100302257	18q21.1	MIR1539
27634	100302257	18q21.1	MIR1539
27635	6139	18q21.1	RPL17
27636	100124516	18q21.1	SNORD58C
27637	26791	18q21.1	SNORD58A
27638	26790	18q21.1	SNORD58B
27639	100420752	18q21.1	SRP72P1
27640	9388	18q21.1	LIPG
27641	100129143	18q21.1	SMUG1P1
27642	10449	18q21.1	ACAA2
27643	103091864	18q21.1	SNHG22
27644	677769	18q21.1	SCARNA17
27645	677765	5q14.2	SCARNA18
27646	4645	18q21.1	MYO5B
27647	100873702	18q21.1	RNA5SP457
27648	100422407	18q21.1	ADAD1P2
27649	106479336	18q21.1	RN7SL310P
27650	220136	18q21.1	CFAP53
27651	4152	18q21.1	MBD1
27652	30827	18q21.1	CXXC1
27653	106479016	18q21.1	RNA5SP458
27654	220134	18q21.1	SKA1
27655	647094	18q21.1	RPLP0P11
27656	5596	18q21.1-q21.2	MAPK4
27657	83876	18q21.2	MRO
27658	100421451	18q21.2	HNRNPA3P16
27659	100271419	18q21.2	RPL17P46
27660	4200	18q21.2	ME2
27661	55520	18q21.2	ELAC1
27662	4089	18q21.2	SMAD4
27663	100130799	18q21.2	SRSF10P1
27664	51320	18q21.2	MEX3C
27665	106480663	18q21.2	RNU1-46P
27666	724101	18q21.2	SS18L2P2
27667	100128991	18q21.2	RSL24D1P9
27668	100132995	18q21.2	RPS8P3
27669	1630	18q21.2	DCC
27670	100312821	18q21.2	VN1R76P
27671	100616232	18q21.2	MIR4528
27672	390856	18q21.2	RPL29P32
27673	8932	18q21.2	MBD2
27674	677819	18q21.2	SNORA37
27675	11201	18q21.2	POLI
27676	147323	18q21.2	STARD6
27677	162681	18q21.2	C18orf54
27678	100130003	18q21.2	SNRPGP2
27679	284254	18q21.2	DYNAP
27680	5874	18q21.2	RAB27B
27681	390857	18q21.2	RPSAP57
27682	80323	18q21.2	CCDC68
27683	387615	18q21.2	MAP1LC3P
27684	100873703	18q21.2	RNA5SP459
27685	6925	18q21.2	TCF4
27686	100616290	18q21.2	MIR4529
27687	100271449	18q21.2	RPL21P126
27688	100132501	18q21.2	LINC01415
27689	100505474	18q21.2	LINC01539
27690	9352	18q21.31	TXNL1
27691	23335	18q21.31	WDR7
27692	107985140	18q21.31	WDR7-OT1
27693	100885779	18q21.31	LINC-ROR
27694	284257	18q21.31	BOD1L2
27695	106481914	18q21.31	RNU6-737P
27696	51046	18q21.31	ST8SIA3
27697	9480	18q21.31	ONECUT2
27698	2235	18q21.31	FECH
27699	5205	18q21.31	ATP8B1
27700	106481414	18q21.31	RNU6-742P
27701	284288	18q21.31	RSL24D1P11
27702	100132992	18q21.31	HMGN1P30
27703	23327	18q21.31	NEDD4L
27704	406906	18q21.31	MIR122
27705	115701	18q21.31-q21.32	ALPK2
27706	9300	11q12.3	SNORD28
27707	100271228	18q21.32	RPL9P31
27708	10892	18q21.32	MALT1
27709	100420950	18q21.32	MRPL37P1
27710	106479664	18q21.32	RNU6-219P
27711	55205	18q21.32	ZNF532
27712	106481656	18q21.32	RNU2-69P
27713	390858	18q21.32	OACYLP
27714	90701	18q21.32	SEC11C
27715	2922	18q21.32	GRP
27716	30062	18q21.32	RAX
27717	339302	18q21.32	CPLX4
27718	3998	18q21.32	LMAN1
27719	147372	18q21.32	CCBE1
27720	100131971	18q21.32	RPS26P54
27721	2750	18q21.32	GLUD1P4
27722	5366	18q21.32	PMAIP1
27723	642996	18q21.32	NFE2L3P1
27724	106479349	18q21.32	RN7SL342P
